Год,Месяц,Пост,Вещество,Количество,Qsr,Sigma,Qmax
2002,8,19,Оксид углерода,24,3.3,-1,4.4
2002,9,19,Оксид углерода,24,3.6,-1,4.1
2002,10,19,Оксид углерода,24,3.6,-1,4.5
2002,11,19,Оксид углерода,24,3.6,-1,4.5
2002,12,19,Оксид углерода,22,3.4,-1,4.5
2002,-1,19,Оксид углерода,218,3.5,-1,4.6
2002,1,19,Диоксид азота,16,-1,-1,0.052
2002,2,19,Диоксид азота,12,-1,-1,0.026
2002,3,19,Диоксид азота,24,0.009,-1,0.018
2002,4,19,Диоксид азота,-1,-1,-1,-1
2002,5,19,Диоксид азота,24,0.015,-1,0.03
2002,6,19,Диоксид азота,24,0.018,-1,0.03
2002,7,19,Диоксид азота,24,0.019,-1,0.034
2002,8,19,Диоксид азота,24,0.022,-1,0.038
2002,9,19,Диоксид азота,24,0.021,-1,0.039
2002,10,19,Диоксид азота,24,0.016,-1,0.034
2002,11,19,Диоксид азота,24,0.013,-1,0.025
2002,12,19,Диоксид азота,22,0.014,-1,0.025
2002,-1,19,Диоксид азота,242,0.016,-1,0.052
2003,1,3,Взвешенные вещества,69,0.061,0,0.2
2003,2,3,Взвешенные вещества,67,0.109,0,0.3
2003,3,3,Взвешенные вещества,31,0.097,0,0.3
2003,4,3,Взвешенные вещества,78,0.09,0,0.3
2003,5,3,Взвешенные вещества,72,0.147,0,0.4
2003,6,3,Взвешенные вещества,72,0.121,0,0.4
2003,7,3,Взвешенные вещества,81,0.089,0,0.3
2003,8,3,Взвешенные вещества,77,0.06,0,0.2
2003,9,3,Взвешенные вещества,78,0.089,0,0.4
2003,10,3,Взвешенные вещества,81,0.072,0,0.2
2003,11,3,Взвешенные вещества,72,0.058,0,0.2
2003,12,3,Взвешенные вещества,76,0.066,0,0.2
2003,-1,3,Взвешенные вещества,854,0.087,0,0.4
2003,1,15,Взвешенные вещества,64,0.05,0,0.2
2003,2,15,Взвешенные вещества,59,0.083,0,0.3
2003,3,15,Взвешенные вещества,75,0.089,0,0.3
2003,4,15,Взвешенные вещества,78,0.062,0,0.2
2003,5,15,Взвешенные вещества,72,0.115,0,0.4
2003,6,15,Взвешенные вещества,72,0.113,0,0.4
2003,7,15,Взвешенные вещества,81,0.067,0,0.3
2003,8,15,Взвешенные вещества,74,0,043,0
2003,9,15,Взвешенные вещества,78,0,081,0
2003,10,15,Взвешенные вещества,81,0.061,0,0.3
2003,11,15,Взвешенные вещества,72,0.051,0,0.2
2003,12,15,Взвешенные вещества,76,0.058,0,0.2
2003,-1,15,Взвешенные вещества,882,0.072,0,0.4
2003,1,17,Взвешенные вещества,72,0.056,0,0.3
2003,2,17,Взвешенные вещества,66,0.102,0,0.3
2003,3,17,Взвешенные вещества,75,0.103,0,0.3
2003,4,17,Взвешенные вещества,78,0.089,0,0.3
2003,5,17,Взвешенные вещества,33,0.146,0,0.3
2003,6,17,Взвешенные вещества,59,0.12,0,0.4
2003,7,17,Взвешенные вещества,59,0.085,2,0.7
2003,8,17,Взвешенные вещества,61,0.064,0,0.2
2003,9,17,Взвешенные вещества,77,0.083,0,0.3
2003,10,17,Взвешенные вещества,75,0.065,0,0.3
2003,11,17,Взвешенные вещества,50,0.06,0,0.2
2003,12,17,Взвешенные вещества,70,0.066,0,0.3
2003,-1,17,Взвешенные вещества,775,0.084,0.1,0.7
2003,1,18,Взвешенные вещества,72,0.09,0,0.3
2003,2,18,Взвешенные вещества,68,0.137,0,0.4
2003,3,18,Взвешенные вещества,75,0.124,0,0.5
2003,4,18,Взвешенные вещества,78,0.115,0,0.4
2003,5,18,Взвешенные вещества,32,0.141,0,0.4
2003,6,18,Взвешенные вещества,59,0.141,0,0.4
2003,7,18,Взвешенные вещества,81,0.098,0,0.3
2003,8,18,Взвешенные вещества,78,0.072,0,0.3
2003,9,18,Взвешенные вещества,78,0.112,0,0.3
2003,10,18,Взвешенные вещества,81,0.075,0,0.3
2003,11,18,Взвешенные вещества,72,0.068,0,0.2
2003,12,18,Взвешенные вещества,76,0.09,0,0.2
2003,-1,18,Взвешенные вещества,850,0.102,0,0.5
2003,1,36,Взвешенные вещества,48,0.094,0,0.2
2003,2,36,Взвешенные вещества,46,0.135,0,0.3
2003,3,36,Взвешенные вещества,50,0.134,0,0.4
2003,4,36,Взвешенные вещества,52,0.112,0,0.5
2003,5,36,Взвешенные вещества,48,0.198,0,0.5
2003,6,36,Взвешенные вещества,48,0.165,0,0.5
2003,7,36,Взвешенные вещества,53,0.098,0,0.3
2003,8,36,Взвешенные вещества,51,0.071,0,0.2
2003,9,36,Взвешенные вещества,52,0.1,0,0.3
2003,10,36,Взвешенные вещества,54,0.078,0,0.4
2003,11,36,Взвешенные вещества,48,0.058,0,0.2
2003,12,36,Взвешенные вещества,51,0.077,0,0.2
2003,-1,36,Взвешенные вещества,601,0.109,0,0.5
2003,1,-1,Взвешенные вещества,325,0.069,0,0.3
2003,2,-1,Взвешенные вещества,306,0.112,0,0.4
2003,3,-1,Взвешенные вещества,306,0.109,0,0.5
2003,4,-1,Взвешенные вещества,364,0.092,0,0.5
2003,5,-1,Взвешенные вещества,257,0.147,0,0.5
2003,6,-1,Взвешенные вещества,310,0.129,0,0.5
2003,7,-1,Взвешенные вещества,355,0.087,0.3,0.7
2003,8,-1,Взвешенные вещества,341,0.061,0,0.3
2003,9,-1,Взвешенные вещества,363,0.092,0,0.4
2003,10,-1,Взвешенные вещества,372,0.07,0,0.4
2003,11,-1,Взвешенные вещества,314,0.059,0,0.2
2003,12,-1,Взвешенные вещества,349,0.071,0,0.3
2003,-1,-1,Взвешенные вещества,3962,0.09,0.03,0.7
2003,1,3,Диоксид серы,70,0.001,0,0.004
2003,2,3,Диоксид серы,67,0.001,0,0.005
2003,3,3,Диоксид серы,31,0.002,0,0.004
2003,4,3,Диоксид серы,78,0.001,0,0.004
2003,5,3,Диоксид серы,69,0.002,0,0.004
2003,6,3,Диоксид серы,72,0.002,0,0.008
2003,7,3,Диоксид серы,81,0.002,0,0.005
2003,8,3,Диоксид серы,78,0.001,0,0.004
2003,9,3,Диоксид серы,78,0.001,0,0.005
2003,10,3,Диоксид серы,81,0.001,0,0.004
2003,11,3,Диоксид серы,72,0.002,0,0.008
2003,12,3,Диоксид серы,76,0.001,0,0.008
2003,-1,3,Диоксид серы,853,0.002,0,0.008
2003,1,15,Диоксид серы,64,0.001,0,0.003
2003,2,15,Диоксид серы,69,0.001,0,0.004
2003,3,15,Диоксид серы,75,0.001,0,0.006
2003,4,15,Диоксид серы,78,0.001,0,0.004
2003,5,15,Диоксид серы,69,0.001,0,0.003
2003,6,15,Диоксид серы,72,0.001,0,0.005
2003,7,15,Диоксид серы,81,0.002,0,0.014
2003,8,15,Диоксид серы,78,0.001,0,0.008
2003,9,15,Диоксид серы,78,0.002,0,0.004
2003,10,15,Диоксид серы,81,0.001,0,0.006
2003,11,15,Диоксид серы,72,0.002,0,0.008
2003,12,15,Диоксид серы,76,0.001,0,0.004
2003,-1,15,Диоксид серы,893,0.001,0,0.014
2003,1,17,Диоксид серы,72,0.002,0,0.003
2003,2,17,Диоксид серы,69,0.002,0,0.005
2003,3,17,Диоксид серы,75,0.002,0,0.006
2003,4,17,Диоксид серы,78,0.002,0,0.006
2003,5,17,Диоксид серы,30,0.002,0,0.006
2003,6,17,Диоксид серы,59,0.002,0,0.008
2003,7,17,Диоксид серы,60,0.002,0,0.006
2003,8,17,Диоксид серы,64,0.001,0,0.004
2003,9,17,Диоксид серы,77,0.002,0,0.006
2003,10,17,Диоксид серы,76,0.002,0,0.004
2003,11,17,Диоксид серы,47,0.002,0,0.008
2003,12,17,Диоксид серы,70,0.002,0,0.006
2003,-1,17,Диоксид серы,777,0.002,0,0.008
2003,1,18,Диоксид серы,69,0.002,0,0.005
2003,2,18,Диоксид серы,68,0.002,0,0.005
2003,3,18,Диоксид серы,75,0.002,0,0.006
2003,4,18,Диоксид серы,78,0.002,0,0.004
2003,5,18,Диоксид серы,69,0.003,0,0.006
2003,6,18,Диоксид серы,72,0.003,0,0.008
2003,7,18,Диоксид серы,81,0.002,0,0.008
2003,8,18,Диоксид серы,78,0.002,0,0.004
2003,9,18,Диоксид серы,78,0.002,0,0.006
2003,10,18,Диоксид серы,81,0.002,0,0.004
2003,11,18,Диоксид серы,72,0.002,0,0.008
2003,12,18,Диоксид серы,76,0.002,0,0.008
2003,-1,18,Диоксид серы,897,0.002,0,0.008
2003,1,36,Диоксид серы,72,0.002,0,0.005
2003,2,36,Диоксид серы,62,0.003,0,0.006
2003,3,36,Диоксид серы,75,0.002,0,0.006
2003,4,36,Диоксид серы,78,0.002,0,0.005
2003,5,36,Диоксид серы,67,0.002,0,0.006
2003,6,36,Диоксид серы,72,0.002,0,0.004
2003,7,36,Диоксид серы,79,0.002,0,0.005
2003,8,36,Диоксид серы,72,0.001,0,0.004
2003,9,36,Диоксид серы,78,0.002,0,0.004
2003,10,36,Диоксид серы,81,0.002,0,0.004
2003,11,36,Диоксид серы,72,0.002,0,0.005
2003,12,36,Диоксид серы,72,0.002,0,0.005
2003,-1,36,Диоксид серы,888,0.002,0,0.006
2003,1,-1,Диоксид серы,347,0.002,0,0.005
2003,2,-1,Диоксид серы,335,0.002,0,0.006
2003,3,-1,Диоксид серы,331,0.002,0,0.006
2003,4,-1,Диоксид серы,390,0.002,0,0.006
2003,5,-1,Диоксид серы,304,0.002,0,0.006
2003,6,-1,Диоксид серы,347,0.002,0,0.008
2003,7,-1,Диоксид серы,382,0.002,0,0.014
2003,8,-1,Диоксид серы,374,0.001,0,0.008
2003,9,-1,Диоксид серы,389,0.002,0,0.006
2003,10,-1,Диоксид серы,400,0.002,0,0.006
2003,11,-1,Диоксид серы,335,0.002,0,0.008
2003,12,-1,Диоксид серы,374,0.002,0,0.008
2003,-1,-1,Диоксид серы,4308,0.002,0,0.014
2003,1,-1,Растворимые сульфаты,48,0.002,-1,0.02
2003,2,-1,Растворимые сульфаты,46,0.001,-1,0.01
2003,3,-1,Растворимые сульфаты,50,0.003,-1,0.01
2003,4,-1,Растворимые сульфаты,52,0.005,-1,0.02
2003,5,-1,Растворимые сульфаты,48,0.004,-1,0.02
2003,6,-1,Растворимые сульфаты,48,0.005,-1,0.02
2003,7,-1,Растворимые сульфаты,53,0.005,-1,0.02
2003,8,-1,Растворимые сульфаты,51,0.007,-1,0.02
2003,9,-1,Растворимые сульфаты,52,0.004,-1,0.01
2003,10,-1,Растворимые сульфаты,54,0.004,-1,0.02
2003,11,-1,Растворимые сульфаты,48,0.005,-1,0.02
2003,12,-1,Растворимые сульфаты,51,0.003,-1,0.01
2003,-1,-1,Растворимые сульфаты,601,0.004,-1,0.02
2003,1,3,Оксид углерода,70,0.8,0,1
2003,2,3,Оксид углерода,67,0.8,0,2
2003,3,3,Оксид углерода,31,0.7,0,1
2003,4,3,Оксид углерода,78,0.4,0,1
2003,5,3,Оксид углерода,28,0.4,0,1
2003,6,3,Оксид углерода,44,1,0,1
2003,7,3,Оксид углерода,81,1,0,2
2003,8,3,Оксид углерода,77,0.9,0,1
2003,9,3,Оксид углерода,78,1,0,2
2003,10,3,Оксид углерода,81,1,0,1
2003,11,3,Оксид углерода,72,1,0,2
2003,12,3,Оксид углерода,76,1,0,3
2003,-1,3,Оксид углерода,783,0.9,0,3
2003,1,15,Оксид углерода,64,0.5,0,1
2003,2,15,Оксид углерода,69,0.7,0,1
2003,3,15,Оксид углерода,75,1,0,2
2003,4,15,Оксид углерода,78,1.2,0,2
2003,5,15,Оксид углерода,72,1.3,0,2
2003,6,15,Оксид углерода,72,1.2,0,2
2003,7,15,Оксид углерода,81,1.1,0,2
2003,8,15,Оксид углерода,78,1,0,2
2003,9,15,Оксид углерода,78,1,0,1
2003,10,15,Оксид углерода,81,1,0,2
2003,11,15,Оксид углерода,72,0.8,0,1
2003,12,15,Оксид углерода,76,0.9,0,1
2003,-1,15,Оксид углерода,896,1,0,2
2003,1,17,Оксид углерода,72,1.2,0,3
2003,2,17,Оксид углерода,69,1,0,2
2003,3,17,Оксид углерода,75,1,0,3
2003,4,17,Оксид углерода,78,0.9,0,2
2003,5,17,Оксид углерода,33,0.9,0,2
2003,6,17,Оксид углерода,59,1.1,0,2
2003,7,17,Оксид углерода,51,1.1,0,2
2003,8,17,Оксид углерода,24,1.2,0,2
2003,9,17,Оксид углерода,-1,-1,-1,-1
2003,10,17,Оксид углерода,-1,-1,-1,-1
2003,11,17,Оксид углерода,51,1.5,0,3
2003,12,17,Оксид углерода,70,1.6,0,4
2003,-1,17,Оксид углерода,582,1.2,0,4
2003,1,18,Оксид углерода,72,1,0,2
2003,2,18,Оксид углерода,68,1,0,1
2003,3,18,Оксид углерода,75,0.9,0,1
2003,4,18,Оксид углерода,78,1,0,2
2003,5,18,Оксид углерода,72,1.2,0,2
2003,6,18,Оксид углерода,72,1.2,0,4
2003,7,18,Оксид углерода,81,0.9,0,2
2003,8,18,Оксид углерода,51,0.9,0,1
2003,9,18,Оксид углерода,67,0.9,0,2
2003,10,18,Оксид углерода,51,0.9,0,1
2003,11,18,Оксид углерода,72,1,0,1
2003,12,18,Оксид углерода,76,1,0,1
2003,-1,18,Оксид углерода,835,1,0,4
2003,1,36,Оксид углерода,72,0.4,0,1
2003,2,36,Оксид углерода,68,0.3,0,1
2003,3,36,Оксид углерода,75,0.7,0,1
2003,4,36,Оксид углерода,78,0.8,0,1
2003,5,36,Оксид углерода,70,0.8,0,1
2003,6,36,Оксид углерода,72,0.9,0,1
2003,7,36,Оксид углерода,79,0.8,0,1
2003,8,36,Оксид углерода,76,0.9,0,1
2003,9,36,Оксид углерода,78,0.7,0,1
2003,10,36,Оксид углерода,81,0.7,0,1
2003,11,36,Оксид углерода,72,0.2,0,1
2003,12,36,Оксид углерода,76,0.4,0,1
2003,-1,36,Оксид углерода,897,0.6,0,1
2003,1,-1,Оксид углерода,350,0.8,0,3
2003,2,-1,Оксид углерода,341,0.8,0,2
2003,3,-1,Оксид углерода,331,0.9,0,3
2003,4,-1,Оксид углерода,390,0.9,0,2
2003,5,-1,Оксид углерода,275,1,0,2
2003,6,-1,Оксид углерода,319,1.1,0,4
2003,7,-1,Оксид углерода,373,1,0,2
2003,8,-1,Оксид углерода,306,1,0,2
2003,9,-1,Оксид углерода,301,0.9,0,2
2003,10,-1,Оксид углерода,294,0.9,0,2
2003,11,-1,Оксид углерода,339,0.9,0,3
2003,12,-1,Оксид углерода,374,1,0,4
2003,-1,-1,Оксид углерода,3993,0.9,0,4
2003,1,3,Диоксид азота,70,0.03,1,0.17
2003,2,3,Диоксид азота,67,0.046,12,0.16
2003,3,3,Диоксид азота,31,0.031,3,0.11
2003,4,3,Диоксид азота,78,0.04,9,0.11
2003,5,3,Диоксид азота,69,0.057,17,0.15
2003,6,3,Диоксид азота,72,0.034,3,0.12
2003,7,3,Диоксид азота,81,0.033,3,0.12
2003,8,3,Диоксид азота,78,0.03,3,0.11
2003,9,3,Диоксид азота,78,0.025,4,0.12
2003,10,3,Диоксид азота,81,0.02,0,0.007
2003,11,3,Диоксид азота,72,0.029,6,0.23
2003,12,3,Диоксид азота,76,0.025,4,0.25
2003,-1,3,Диоксид азота,853,0.033,5,0.25
2003,1,15,Диоксид азота,-1,-1,-1,-1
2003,2,15,Диоксид азота,69,0.028,9,0.34
2003,3,15,Диоксид азота,75,0.02,0,0.07
2003,4,15,Диоксид азота,78,0.024,3,0.1
2003,5,15,Диоксид азота,69,0.027,4,0.15
2003,6,15,Диоксид азота,72,0.03,10,0.36
2003,7,15,Диоксид азота,78,0.038,10,0.5
2003,8,15,Диоксид азота,78,0.048,17,0.36
2003,9,15,Диоксид азота,78,0.027,4,0.25
2003,10,15,Диоксид азота,81,0.022,5,0.25
2003,11,15,Диоксид азота,72,0.12,46,0.37
2003,12,15,Диоксид азота,76,0.042,12,0.3
2003,-1,15,Диоксид азота,826,0.038,11,0.5
2003,1,17,Диоксид азота,72,0.032,1,0.16
2003,2,17,Диоксид азота,69,0.026,1,0.1
2003,3,17,Диоксид азота,75,0.025,0,0.07
2003,4,17,Диоксид азота,78,0.038,5,0.14
2003,5,17,Диоксид азота,30,0.04,13,0.13
2003,6,17,Диоксид азота,59,0.038,7,0.19
2003,7,17,Диоксид азота,60,0.027,2,0.09
2003,8,17,Диоксид азота,64,0.039,3,0.25
2003,9,17,Диоксид азота,77,0.041,3,0.25
2003,10,17,Диоксид азота,76,0.04,7,0.24
2003,11,17,Диоксид азота,47,0.061,19,0.3
2003,12,17,Диоксид азота,70,0.57,14,0.37
2003,-1,17,Диоксид азота,777,0.038,6,0.37
2003,1,18,Диоксид азота,69,0.049,9,0.18
2003,2,18,Диоксид азота,68,0.042,2,0.1
2003,3,18,Диоксид азота,75,0.04,0,0.08
2003,4,18,Диоксид азота,78,0.065,27,0.18
2003,5,18,Диоксид азота,69,0.093,48,0.36
2003,6,18,Диоксид азота,72,0.105,49,0.36
2003,7,18,Диоксид азота,81,0.065,19,0.5
2003,8,18,Диоксид азота,78,0.069,24,0.25
2003,9,18,Диоксид азота,78,0.065,26,0.19
2003,10,18,Диоксид азота,81,0.056,14,0.25
2003,11,18,Диоксид азота,72,0.054,13,0.12
2003,12,18,Диоксид азота,76,0.047,4,0.19
2003,-1,18,Диоксид азота,897,0.063,19,0.5
